date,reported_page_date,reservoir,full_depth_ft,full_capacity_mcft,current_level_ft,current_storage_mcft,current_inflow_cusec,current_outflow_cusec,last_year_level_ft,last_year_storage_mcft,source_url,date_validation,storage_fraction_gross,storage_fraction,inflow_mcft_per_day,outflow_mcft_per_day,current_storage_m3,full_capacity_m3,inflow_m3_per_day,outflow_m3_per_day,agriculture_storage_bcm,cwc_live_capacity_bcm,cwc_nonlive_offset_bcm,calibrated_live_storage_bcm,live_soc_fraction,live_capacity_source,soc_calibration_rule
2026-03-21,2026-03-21,Sholayar,160.0,5046.0,1.93,22.0,21.0,5.0,1.98,20.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.004359889021006738,0.004359889021006738,1.8144,0.43200000000000005,622970.6250240001,142886807.903232,51378.086456524805,12232.877727744002,0.000622970625024,0.143,0.0,0.000622970625024,0.00435643793723077,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-21,2026-03-21,Parambikulam,72.0,13454.0,56.3,9992.0,40.0,1130.0,55.92,9866.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.7426787572469155,0.7426787572469155,3.4560000000000004,97.632,282941931.147264,380974854.04876804,97863.02182195202,2764630.366470144,0.282941931147264,0.38,0.0,0.282941931147264,0.7445840293349053,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-21,2026-03-21,Aliyar,120.0,3864.0,63.35,695.0,643.0,243.0,71.25,1001.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.17986542443064182,0.17986542443064182,55.555200000000006,20.9952,19680208.381440002,109416295.231488,1573148.0757878786,594517.8575683584,0.019680208381440002,0.095,0.014416,0.005264208381440002,0.055412719804631604,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2026-03-21,2026-03-21,Thirumurthy,60.0,1744.0,37.26,874.0,402.0,593.0,45.21,1147.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-21,verified,0.5011467889908257,0.5011467889908257,34.732800000000005,51.235200000000006,24748923.921408,49384580.456448,983523.3693106178,1450819.2985104388,0.024748923921408,,0.0,,,,
2026-03-22,2026-03-22,METTUR,120.0,93470.0,83.06,45079.0,233.0,1703.0,108.35,76087.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.48228308548197285,0.48228308548197285,20.1312,147.13920000000002,1276495127.5207682,2646775650.9542403,570052.1021128704,4166518.154069607,1.276495127520768,2.647,0.0,1.276495127520768,0.4822422091124927,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-22,2026-03-22,Krishna Raja Sagar,124.8,49452.0,109.05,30775.0,96.0,3959.0,108.47,30211.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.6223206341502872,0.6223206341502872,8.2944,342.05760000000004,871450953.8688,1400324697.6675842,234871.2523726848,9685992.5848277,0.8714509538688001,,0.0,,,,
2026-03-22,2026-03-22,Kabini,65.0,19516.0,49.28,10859.0,156.0,600.0,51.93,12140.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.5564152490264398,0.5564152490264398,13.4784,51.84,307492637.142528,552631578.089472,381665.7851056128,1467945.32732928,0.307492637142528,,0.0,,,,
2026-03-22,2026-03-22,Harangi,129.0,8500.0,99.96,3337.0,257.0,200.0,104.5,3595.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.3925882352941176,0.3925882352941176,22.204800000000002,17.28,94493317.07750401,240693196.032,628769.9152060417,489315.1091097601,0.09449331707750401,,0.0,,,,
2026-03-22,2026-03-22,Hemavathy,117.0,37103.0,94.16,19210.0,49.0,300.0,95.61,20089.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.5177478910061181,0.5177478910061181,4.2336,25.92,543966623.03232,1050639959.1029761,119882.20173189121,733972.66366464,0.54396662303232,,0.0,,,,
2026-03-22,2026-03-22,BHAVANISAGAR,105.0,32800.0,77.96,14629.0,34.0,600.0,80.98,16209.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.4460060975609756,0.4460060975609756,2.9376,51.84,414247148.794368,928792568.2176001,83183.56854865921,1467945.32732928,0.414247148794368,0.792,0.0,0.414247148794368,0.5230393292858182,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-22,2026-03-22,AMARAVATHI,90.0,4047.0,38.55,680.0,,30.0,50.79,1214.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.16802569804793674,0.16802569804793674,,2.592,19255455.68256,114598278.15782401,,73397.26636646401,0.019255455682560003,,0.0,,,,
2026-03-22,2026-03-22,Periyar,152.0,10570.0,113.65,1501.0,,278.0,113.25,1434.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.14200567644276255,0.14200567644276255,,24.0192,42503586.734592006,299309068.47744,,680148.0016625664,0.042503586734592,,0.0,,,,
2026-03-22,2026-03-22,Vaigai,71.0,6091.0,33.23,513.0,29.0,72.0,58.73,3368.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.0842226235429322,0.0842226235429322,2.5056000000000003,6.2208000000000006,14526542.301696,172477912.591872,70950.69082091522,176153.43927951364,0.014526542301696001,0.172,0.0,0.014526542301696001,0.08445664128893025,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-22,2026-03-22,Papanasam (TN EB Dam),143.0,5500.0,66.5,1477.0,107.0,300.0,91.85,2635.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.26854545454545453,0.26854545454545453,9.2448,25.92,41823982.416384004,155742656.256,261783.5833737216,733972.66366464,0.041823982416384006,,0.0,,,,
2026-03-22,2026-03-22,Manimuthar,118.0,5511.0,83.1,2411.0,162.0,239.0,86.45,2664.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.4374886590455453,0.4374886590455453,13.9968,20.6496,68271917.133312,156054141.56851202,396345.23837890563,584731.5553861632,0.068271917133312,0.156,0.0,0.068271917133312,0.4376404944443077,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-22,2026-03-22,Pechiparai,48.0,4350.0,20.6,1290.0,67.0,,28.74,1922.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.296551724137931,0.296551724137931,5.7888,,36528732.10368,123178282.6752,163920.5615517696,,0.03652873210368,,0.0,,,,
2026-03-22,2026-03-22,Perunchani,77.0,2890.0,12.9,105.0,30.0,25.0,25.9,202.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.03633217993079585,0.03633217993079585,2.592,2.16,2973268.8921600003,81835686.65088001,73397.26636646401,61164.38863872001,0.0029732688921600002,,0.0,,,,
2026-03-22,2026-03-22,Krishnagiri,52.0,1666.0,47.15,1157.0,385.0,385.0,48.65,1303.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.6944777911164466,0.6944777911164466,33.264,33.264,32762591.506944,47175866.422272004,941931.5850362881,941931.5850362881,0.032762591506944,,0.0,,,,
2026-03-22,2026-03-22,Sathanur,119.0,7321.0,99.9,3739.0,,550.0,107.1,4901.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.5107225788826663,0.5107225788826663,,47.52,105876689.407488,207307633.900032,,1345616.5500518403,0.10587668940748801,0.207,0.0,0.10587668940748801,0.5114815913405218,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-22,2026-03-22,Sholayar,160.0,5046.0,2.06,23.0,21.0,5.0,1.98,20.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.0045580657946888625,0.0045580657946888625,1.8144,0.43200000000000005,651287.471616,142886807.903232,51378.086456524805,12232.877727744002,0.000651287471616,0.143,0.0,0.000651287471616,0.004554457843468532,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-22,2026-03-22,Parambikulam,72.0,13454.0,55.88,9903.0,65.0,1130.0,55.6,9798.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.7360636242009811,0.7360636242009811,5.6160000000000005,97.632,280421731.80057603,380974854.04876804,159027.41046067202,2764630.366470144,0.280421731800576,0.38,0.0,0.280421731800576,0.7379519257909894,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-22,2026-03-22,Aliyar,120.0,3864.0,64.15,722.0,564.0,243.0,70.7,977.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.18685300207039338,0.18685300207039338,48.729600000000005,20.9952,20444763.239424,109416295.231488,1379868.6076895234,594517.8575683584,0.020444763239424003,0.095,0.014416,0.006028763239424003,0.0634606656781474,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2026-03-22,2026-03-22,Thirumurthy,60.0,1744.0,36.73,856.0,402.0,593.0,44.39,1115.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-22,verified,0.4908256880733945,0.4908256880733945,34.732800000000005,51.235200000000006,24239220.682752002,49384580.456448,983523.3693106178,1450819.2985104388,0.024239220682752003,,0.0,,,,
2026-03-23,2026-03-23,METTUR,120.0,93470.0,82.93,44944.0,159.0,1432.0,108.29,76003.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.480838771798438,0.480838771798438,13.7376,123.7248,1272672353.230848,2646775650.9542403,389005.51174225926,3503496.181225882,1.2726723532308482,2.647,0.0,1.2726723532308482,0.4807980178431614,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-23,2026-03-23,Krishna Raja Sagar,124.8,49452.0,109.05,30775.0,96.0,3959.0,108.47,30211.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.6223206341502872,0.6223206341502872,8.2944,342.05760000000004,871450953.8688,1400324697.6675842,234871.2523726848,9685992.5848277,0.8714509538688001,,0.0,,,,
2026-03-23,2026-03-23,Kabini,65.0,19516.0,49.28,10859.0,156.0,600.0,51.93,12140.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.5564152490264398,0.5564152490264398,13.4784,51.84,307492637.142528,552631578.089472,381665.7851056128,1467945.32732928,0.307492637142528,,0.0,,,,
2026-03-23,2026-03-23,Harangi,129.0,8500.0,99.96,3337.0,257.0,200.0,104.5,3595.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.3925882352941176,0.3925882352941176,22.204800000000002,17.28,94493317.07750401,240693196.032,628769.9152060417,489315.1091097601,0.09449331707750401,,0.0,,,,
2026-03-23,2026-03-23,Hemavathy,117.0,37103.0,94.16,19210.0,49.0,300.0,95.61,20089.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.5177478910061181,0.5177478910061181,4.2336,25.92,543966623.03232,1050639959.1029761,119882.20173189121,733972.66366464,0.54396662303232,,0.0,,,,
2026-03-23,2026-03-23,BHAVANISAGAR,105.0,32800.0,77.83,14564.0,46.0,600.0,80.83,16129.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.44402439024390244,0.44402439024390244,3.9744,51.84,412406553.76588804,928792568.2176001,112542.47509524481,1467945.32732928,0.41240655376588803,0.792,0.0,0.41240655376588803,0.520715345664,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-23,2026-03-23,AMARAVATHI,90.0,4047.0,38.42,675.0,,30.0,50.86,1217.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.16679021497405486,0.16679021497405486,,2.592,19113871.4496,114598278.15782401,,73397.26636646401,0.0191138714496,,0.0,,,,
2026-03-23,2026-03-23,Periyar,152.0,10570.0,113.5,1476.0,,256.0,113.15,1417.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.13964049195837275,0.13964049195837275,,22.1184,41795665.569792,299309068.47744,,626323.3396604928,0.041795665569792,,0.0,,,,
2026-03-23,2026-03-23,Vaigai,71.0,6091.0,33.14,508.0,29.0,72.0,58.4,3305.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.08340174027253325,0.08340174027253325,2.5056000000000003,6.2208000000000006,14384958.068736,172477912.591872,70950.69082091522,176153.43927951364,0.014384958068736001,0.172,0.0,0.014384958068736001,0.08363347714381397,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-23,2026-03-23,Papanasam (TN EB Dam),143.0,5500.0,66.15,1463.0,76.0,300.0,92.1,2647.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.266,0.266,6.566400000000001,25.92,41427546.564096004,155742656.256,185939.74146170882,733972.66366464,0.041427546564096,,0.0,,,,
2026-03-23,2026-03-23,Manimuthar,118.0,5511.0,82.88,2395.0,54.0,225.0,86.34,2656.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.4345853747051352,0.4345853747051352,4.6656,19.44,67818847.58784,156054141.56851202,132115.07945963522,550479.4977484801,0.06781884758784,0.156,0.0,0.06781884758784,0.43473620248615386,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-23,2026-03-23,Pechiparai,48.0,4350.0,20.69,1297.0,92.0,,28.79,1927.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.2981609195402299,0.2981609195402299,7.9488,,36726950.029824,123178282.6752,225084.95019048962,,0.036726950029824006,,0.0,,,,
2026-03-23,2026-03-23,Perunchani,77.0,2890.0,12.8,104.0,21.0,25.0,25.9,202.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.035986159169550176,0.035986159169550176,1.8144,2.16,2944952.045568,81835686.65088001,51378.086456524805,61164.38863872001,0.002944952045568,,0.0,,,,
2026-03-23,2026-03-23,Krishnagiri,52.0,1666.0,47.15,1157.0,385.0,385.0,48.55,1293.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.6944777911164466,0.6944777911164466,33.264,33.264,32762591.506944,47175866.422272004,941931.5850362881,941931.5850362881,0.032762591506944,,0.0,,,,
2026-03-23,2026-03-23,Sathanur,119.0,7321.0,99.6,3696.0,,550.0,106.4,4778.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.5048490643354733,0.5048490643354733,,47.52,104659065.004032,207307633.900032,,1345616.5500518403,0.104659065004032,0.207,0.0,0.104659065004032,0.5055993478455653,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-23,2026-03-23,Sholayar,160.0,5046.0,2.19,24.0,21.0,5.0,1.98,20.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.0047562425683709865,0.0047562425683709865,1.8144,0.43200000000000005,679604.318208,142886807.903232,51378.086456524805,12232.877727744002,0.0006796043182080001,0.143,0.0,0.0006796043182080001,0.004752477749706295,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-23,2026-03-23,Parambikulam,72.0,13454.0,55.48,9819.0,40.0,1130.0,55.12,9697.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.7298201278430206,0.7298201278430206,3.4560000000000004,97.632,278043116.68684804,380974854.04876804,97863.02182195202,2764630.366470144,0.278043116686848,0.38,0.0,0.278043116686848,0.7316924123338105,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-23,2026-03-23,Aliyar,120.0,3864.0,64.5,734.0,387.0,243.0,70.35,962.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.18995859213250518,0.18995859213250518,33.436800000000005,20.9952,20784565.398528002,109416295.231488,946824.7361273858,594517.8575683584,0.020784565398528004,0.095,0.014416,0.006368565398528004,0.06703753051082109,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2026-03-23,2026-03-23,Thirumurthy,60.0,1744.0,36.57,851.0,550.0,593.0,43.57,1084.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-23,verified,0.48795871559633025,0.48795871559633025,47.52,51.235200000000006,24097636.449792,49384580.456448,1345616.5500518403,1450819.2985104388,0.024097636449792,,0.0,,,,
2026-03-24,2026-03-24,METTUR,120.0,93470.0,82.85,44856.0,348.0,1078.0,108.25,75947.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.47989729324917085,0.47989729324917085,30.067200000000003,93.1392,1270180470.730752,2646775650.9542403,851408.2898509825,2637408.4381016064,1.270180470730752,2.647,0.0,1.270180470730752,0.47985661908981947,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-24,2026-03-24,Krishna Raja Sagar,124.8,49452.0,107.91,29671.0,89.0,4173.0,107.33,29122.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.5999959556741891,0.5999959556741891,7.6896,360.54720000000003,840189155.231232,1400324697.6675842,217745.2235538432,10209559.751575144,0.840189155231232,,0.0,,,,
2026-03-24,2026-03-24,Kabini,65.0,19516.0,48.73,10602.0,123.0,1200.0,51.67,12012.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.5432465669194507,0.5432465669194507,10.6272,103.68,300215207.568384,552631578.089472,300928.7921025024,2935890.65465856,0.30021520756838405,,0.0,,,,
2026-03-24,2026-03-24,Harangi,129.0,8500.0,99.96,3337.0,222.0,200.0,104.86,3580.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.3925882352941176,0.3925882352941176,19.1808,17.28,94493317.07750401,240693196.032,543139.7711118336,489315.1091097601,0.09449331707750401,,0.0,,,,
2026-03-24,2026-03-24,Hemavathy,117.0,37103.0,94.01,19125.0,48.0,300.0,95.48,20003.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.5154569711344096,0.5154569711344096,4.1472,25.92,541559691.072,1050639959.1029761,117435.6261863424,733972.66366464,0.5415596910720001,,0.0,,,,
2026-03-24,2026-03-24,BHAVANISAGAR,105.0,32800.0,77.38,14338.0,72.0,2492.0,80.69,16054.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.4371341463414634,0.4371341463414634,6.2208000000000006,215.30880000000002,406006946.436096,928792568.2176001,176153.43927951364,6096866.25950761,0.40600694643609603,0.792,0.0,0.40600694643609603,0.5126350333789091,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-24,2026-03-24,AMARAVATHI,90.0,4047.0,38.29,670.0,,30.0,50.63,1206.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.16555473190017297,0.16555473190017297,,2.592,18972287.21664,114598278.15782401,,73397.26636646401,0.018972287216640002,,0.0,,,,
2026-03-24,2026-03-24,Periyar,152.0,10570.0,113.35,1451.0,,256.0,113.05,1400.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.13727530747398298,0.13727530747398298,,22.1184,41087744.404992,299309068.47744,,626323.3396604928,0.041087744404992,,0.0,,,,
2026-03-24,2026-03-24,Vaigai,71.0,6091.0,33.14,508.0,87.0,72.0,58.4,3305.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.08340174027253325,0.08340174027253325,7.516800000000001,6.2208000000000006,14384958.068736,172477912.591872,212852.07246274562,176153.43927951364,0.014384958068736001,0.172,0.0,0.014384958068736001,0.08363347714381397,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-24,2026-03-24,Papanasam (TN EB Dam),143.0,5500.0,65.75,1447.0,41.0,300.0,92.3,2657.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.2630909090909091,0.2630909090909091,3.5424,25.92,40974477.018624,155742656.256,100309.59736750081,733972.66366464,0.040974477018624,,0.0,,,,
2026-03-24,2026-03-24,Manimuthar,118.0,5511.0,82.7,2382.0,44.0,190.0,86.11,2638.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.432226456178552,0.432226456178552,3.8016,16.416,67450728.582144,156054141.56851202,107649.3240041472,464849.35365427204,0.067450728582144,0.156,0.0,0.067450728582144,0.43237646527015383,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2026-03-24,2026-03-24,Pechiparai,48.0,4350.0,20.69,1297.0,16.0,,28.8,1928.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.2981609195402299,0.2981609195402299,1.3824,,36726950.029824,123178282.6752,39145.2087287808,,0.036726950029824006,,0.0,,,,
2026-03-24,2026-03-24,Perunchani,77.0,2890.0,12.45,102.0,,25.0,25.9,202.0,https://tnagriculture.in/ARS/home/reservoir/2026-03-24,verified,0.03529411764705882,0.03529411764705882,,2.16,2888318.352384,81835686.65088001,,61164.38863872001,0.0028883183523840004,,0.0,,,,
